Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?,Year,Month,Profit_Margin
AZ-2011-2939440,2011-02-18,Tegan Savage,Germany,North Rhine-Westphalia,Castrop-Rauxel,Central,Consumer,Economy Plus,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",0.0,62.0,23.0,7,False,2011,2,0.3709677419354839
AZ-2011-2270958,2011-02-21,Eva Hargraves,Italy,Lombardy,Milan,South,Consumer,Economy,Office Supplies,Art,"Binney & Smith Canvas, Water Color",0.0,164.0,78.0,3,False,2011,2,0.47560975609756095
AZ-2011-2270958,2011-02-21,Eva Hargraves,Italy,Lombardy,Milan,South,Consumer,Economy,Office Supplies,Storage,"Smead Trays, Blue",0.4,29.0,-13.0,1,True,2011,2,-0.4482758620689655
AZ-2011-2270958,2011-02-21,Eva Hargraves,Italy,Lombardy,Milan,South,Consumer,Economy,Technology,Machines,"Okidata Calculator, Red",0.4,30.0,-5.0,1,True,2011,2,-0.16666666666666666
BN-2011-555099,2011-02-21,Jonathan Summons,Switzerland,Zürich,Zurich,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",0.0,21.0,6.0,2,False,2011,2,0.2857142857142857
BN-2011-555099,2011-02-21,Jonathan Summons,Switzerland,Zürich,Zurich,Central,Consumer,Economy,Office Supplies,Storage,"Smead Box, Single Width",0.0,32.0,8.0,3,True,2011,2,0.25
AZ-2011-8091357,2011-02-22,Darcy Farnell,Italy,Tuscany,Grosseto,South,Consumer,Economy,Furniture,Furnishings,"Advantus Clock, Black",0.0,103.0,30.0,2,False,2011,2,0.2912621359223301
AZ-2011-8091357,2011-02-22,Darcy Farnell,Italy,Tuscany,Grosseto,South,Consumer,Economy,Office Supplies,Binders,"Acco Binder Covers, Recycled",0.0,41.0,12.0,3,False,2011,2,0.2926829268292683
AZ-2011-8091357,2011-02-22,Darcy Farnell,Italy,Tuscany,Grosseto,South,Consumer,Economy,Office Supplies,Binders,"Avery Binder Covers, Durable",0.0,63.0,8.0,5,True,2011,2,0.12698412698412698
AZ-2011-8091357,2011-02-22,Darcy Farnell,Italy,Tuscany,Grosseto,South,Consumer,Economy,Office Supplies,Binders,"Avery Binder Covers, Recycled",0.0,23.0,8.0,2,False,2011,2,0.34782608695652173
AZ-2011-8091357,2011-02-22,Darcy Farnell,Italy,Tuscany,Grosseto,South,Consumer,Economy,Technology,Machines,"Konica Printer, Red",0.4,477.0,40.0,3,True,2011,2,0.08385744234800839
AZ-2011-6186921,2011-02-22,Katherine Grant,France,Ile-de-France,Paris,Central,Consumer,Economy Plus,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",0.0,10.0,2.0,2,True,2011,2,0.2
BN-2011-5307099,2011-02-22,Jared Wurster,Ireland,Dublin,Dublin,North,Consumer,Economy,Technology,Phones,"Apple Speaker Phone, with Caller ID",0.5,185.0,-93.0,3,False,2011,2,-0.5027027027027027
BN-2011-8574171,2011-02-23,Kayla Ronald,Italy,Lazio,Rome,South,Corporate,Economy,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",0.6,47.0,-60.0,2,True,2011,2,-1.2765957446808511
AZ-2011-8279503,2011-02-24,Angus Reading,Belgium,Namur,Namur,Central,Corporate,Economy,Office Supplies,Binders,"Acco Binding Machine, Recycled",0.0,309.0,77.0,6,False,2011,2,0.24919093851132687
AZ-2011-8279503,2011-02-24,Angus Reading,Belgium,Namur,Namur,Central,Corporate,Economy,Technology,Copiers,"Brother Copy Machine, High-Speed",0.0,525.0,58.0,2,False,2011,2,0.11047619047619048
BN-2011-3728079,2011-02-26,Jodie Mellor,Netherlands,North Holland,Zaanstad,Central,Consumer,Economy,Technology,Phones,"Motorola Headset, with Caller ID",0.5,120.0,-41.0,3,False,2011,2,-0.3416666666666667
AZ-2011-2777408,2011-03-01,Maya Summers,Germany,North Rhine-Westphalia,Bochum,Central,Home Office,Economy Plus,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",0.1,102.0,35.0,2,False,2011,3,0.3431372549019608
AZ-2011-2777408,2011-03-01,Maya Summers,Germany,North Rhine-Westphalia,Bochum,Central,Home Office,Economy Plus,Technology,Machines,"Epson Calculator, Durable",0.0,47.0,13.0,1,False,2011,3,0.2765957446808511
AZ-2011-4069925,2011-03-01,Oscar Clayton,France,Alsace-Champagne-Ardenne-Lorraine,Colmar,Central,Consumer,Economy,Office Supplies,Art,"BIC Markers, Easy-Erase",0.0,107.0,30.0,4,False,2011,3,0.2803738317757009
AZ-2011-7903656,2011-03-01,Angus De Groot,United Kingdom,England,Farnborough,North,Corporate,Economy,Furniture,Chairs,"Office Star Rocking Chair, Red",0.0,705.0,289.0,5,True,2011,3,0.4099290780141844
AZ-2011-7903656,2011-03-01,Angus De Groot,United Kingdom,England,Farnborough,North,Corporate,Economy,Office Supplies,Art,"BIC Sketch Pad, Blue",0.0,195.0,35.0,4,True,2011,3,0.1794871794871795
AZ-2011-7903656,2011-03-01,Angus De Groot,United Kingdom,England,Farnborough,North,Corporate,Economy,Office Supplies,Art,"Sanford Pens, Fluorescent",0.0,37.0,10.0,3,False,2011,3,0.2702702702702703
AZ-2011-8074602,2011-03-01,Caleb Kenyon,Germany,Berlin,Berlin,Central,Corporate,Economy,Technology,Accessories,"Belkin Keyboard, USB",0.1,151.0,-5.0,2,True,2011,3,-0.033112582781456956
AZ-2011-1410648,2011-03-01,Carl Proctor,Italy,Lazio,Rome,South,Consumer,Economy,Office Supplies,Binders,"Ibico Index Tab, Clear",0.0,18.0,3.0,2,True,2011,3,0.16666666666666666
AZ-2011-496083,2011-03-01,Spencer Akhtar,Germany,Berlin,Berlin,Central,Consumer,Economy,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",0.2,364.0,45.0,8,True,2011,3,0.12362637362637363
AZ-2011-496083,2011-03-01,Spencer Akhtar,Germany,Berlin,Berlin,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Folders, Blue",0.2,63.0,24.0,3,True,2011,3,0.38095238095238093
AZ-2011-496083,2011-03-01,Spencer Akhtar,Germany,Berlin,Berlin,Central,Consumer,Economy,Office Supplies,Storage,"Smead Shelving, Single Width",0.2,118.0,37.0,3,True,2011,3,0.3135593220338983
AZ-2011-6969006,2011-03-03,Lincoln Want,Italy,Emilia-Romagna,Rimini,South,Consumer,Economy,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",0.0,58.0,29.0,3,False,2011,3,0.5
AZ-2011-5822789,2011-03-07,Niamh Mann,France,Ile-de-France,Paris,Central,Consumer,Priority,Office Supplies,Art,"BIC Canvas, Easy-Erase",0.0,108.0,37.0,2,True,2011,3,0.3425925925925926
AZ-2011-7677596,2011-03-08,Nicole Nash,Germany,Baden-Württemberg,Baden-Baden,Central,Consumer,Economy,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",0.0,117.0,15.0,7,False,2011,3,0.1282051282051282
AZ-2011-3190941,2011-03-09,Joshua Romero,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",0.0,97.0,37.0,3,False,2011,3,0.38144329896907214
AZ-2011-3190941,2011-03-09,Joshua Romero,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",0.0,94.0,21.0,2,True,2011,3,0.22340425531914893
AZ-2011-3190941,2011-03-09,Joshua Romero,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Storage,"Tenex Folders, Blue",0.1,104.0,27.0,5,False,2011,3,0.25961538461538464
AZ-2011-3190941,2011-03-09,Joshua Romero,Spain,Madrid,Madrid,South,Consumer,Priority,Technology,Copiers,"Sharp Ink, Color",0.0,126.0,59.0,1,False,2011,3,0.46825396825396826
AZ-2011-5422408,2011-03-10,John Kemp,Germany,Baden-Württemberg,Pforzheim,Central,Home Office,Immediate,Technology,Phones,"Motorola Audio Dock, with Caller ID",0.0,520.0,203.0,3,False,2011,3,0.3903846153846154
AZ-2011-9147715,2011-03-10,Ryan Greenwood,United Kingdom,England,Sheffield,North,Consumer,Economy,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",0.5,74.0,-18.0,2,True,2011,3,-0.24324324324324326
AZ-2011-1278696,2011-03-10,Naomi Hancock,United Kingdom,England,Coventry,North,Corporate,Economy,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",0.0,28.0,10.0,2,False,2011,3,0.35714285714285715
AZ-2011-8295770,2011-03-11,Thomas Stephens,Germany,Berlin,Berlin,Central,Corporate,Priority,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",0.1,229.0,28.0,9,True,2011,3,0.1222707423580786
AZ-2011-3714764,2011-03-11,Ashton Charles,France,Aquitaine-Limousin-Poitou-Charentes,Pessac,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Blue",0.0,72.0,14.0,3,False,2011,3,0.19444444444444445
AZ-2011-4612792,2011-03-12,Shannon Howe,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Office Supplies,Art,"Sanford Sketch Pad, Water Color",0.0,195.0,91.0,4,False,2011,3,0.4666666666666667
AZ-2011-7682838,2011-03-12,Joseph Ford,Switzerland,Basel-Stadt,Basel,Central,Corporate,Economy,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",0.0,167.0,7.0,4,True,2011,3,0.041916167664670656
AZ-2011-7682838,2011-03-12,Joseph Ford,Switzerland,Basel-Stadt,Basel,Central,Corporate,Economy,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",0.0,273.0,57.0,2,False,2011,3,0.2087912087912088
AZ-2011-9700826,2011-03-14,Alexander Bennett,Germany,Berlin,Berlin,Central,Corporate,Economy,Technology,Accessories,"Memorex Router, Erganomic",0.1,220.0,49.0,1,False,2011,3,0.22272727272727272
AZ-2011-6222257,2011-03-14,Koby Phillip,Germany,North Rhine-Westphalia,Bonn,Central,Consumer,Priority,Office Supplies,Art,"Sanford Pens, Water Color",0.0,43.0,20.0,3,False,2011,3,0.46511627906976744
AZ-2011-6222257,2011-03-14,Koby Phillip,Germany,North Rhine-Westphalia,Bonn,Central,Consumer,Priority,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",0.0,193.0,62.0,6,True,2011,3,0.32124352331606215
AZ-2011-823697,2011-03-14,Thomas McCallum,Germany,Saxony,Leipzig,Central,Consumer,Economy Plus,Office Supplies,Storage,"Eldon File Cart, Single Width",0.1,230.0,20.0,2,True,2011,3,0.08695652173913043
AZ-2011-5265250,2011-03-14,Donna Nash,France,Nord-Pas-de-Calais-Picardie,Tourcoing,Central,Corporate,Economy Plus,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",0.0,14.0,4.0,3,True,2011,3,0.2857142857142857
BN-2011-1399750,2011-03-15,Wanda Wingert,United Kingdom,England,London,North,Consumer,Immediate,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",0.1,254.0,73.0,3,True,2011,3,0.2874015748031496
BN-2011-1399750,2011-03-15,Wanda Wingert,United Kingdom,England,London,North,Consumer,Immediate,Office Supplies,Art,"Binney & Smith Pens, Blue",0.1,11.0,4.0,1,True,2011,3,0.36363636363636365
BN-2011-1399750,2011-03-15,Wanda Wingert,United Kingdom,England,London,North,Consumer,Immediate,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",0.1,29.0,-2.0,2,True,2011,3,-0.06896551724137931
BN-2011-1399750,2011-03-15,Wanda Wingert,United Kingdom,England,London,North,Consumer,Immediate,Office Supplies,Binders,"Avery Binder, Recycled",0.1,48.0,19.0,4,True,2011,3,0.3958333333333333
BN-2011-1399750,2011-03-15,Wanda Wingert,United Kingdom,England,London,North,Consumer,Immediate,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",0.1,24.0,8.0,2,True,2011,3,0.3333333333333333
AZ-2011-254910,2011-03-16,Scarlett Truchanas,Italy,Apulia,Bari,South,Corporate,Economy,Office Supplies,Supplies,"Fiskars Trimmer, Steel",0.0,83.0,10.0,2,False,2011,3,0.12048192771084337
AZ-2011-8252363,2011-03-17,Jessica Paramor,Germany,Saxony-Anhalt,Magdeburg,Central,Corporate,Economy,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",0.0,21.0,7.0,3,True,2011,3,0.3333333333333333
AZ-2011-8252363,2011-03-17,Jessica Paramor,Germany,Saxony-Anhalt,Magdeburg,Central,Corporate,Economy,Office Supplies,Storage,"Smead Folders, Industrial",0.1,81.0,12.0,5,True,2011,3,0.14814814814814814
AZ-2011-1584987,2011-03-18,Charlie Brooks,France,Provence-Alpes-Côte d'Azur,Marseille,Central,Consumer,Economy,Office Supplies,Storage,"Smead Shelving, Industrial",0.1,178.0,28.0,4,True,2011,3,0.15730337078651685
AZ-2011-4707711,2011-03-18,Sam Wood,France,Ile-de-France,Noisy-le-Sec,Central,Home Office,Priority,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",0.0,57.0,5.0,3,True,2011,3,0.08771929824561403
AZ-2011-7499604,2011-03-21,Gabriel Sanders,Norway,Rogaland,Stavanger,North,Consumer,Economy,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",0.0,132.0,9.0,3,True,2011,3,0.06818181818181818
AZ-2011-7499604,2011-03-21,Gabriel Sanders,Norway,Rogaland,Stavanger,North,Consumer,Economy,Office Supplies,Storage,"Smead Folders, Wire Frame",0.0,50.0,3.0,3,True,2011,3,0.06
AZ-2011-1916360,2011-03-21,Charles Builder,Italy,Sardinia,Cagliari,South,Consumer,Economy Plus,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",0.0,288.0,20.0,2,True,2011,3,0.06944444444444445
AZ-2011-2169445,2011-03-21,Aaron Bootman,Italy,Sicily,Marsala,South,Consumer,Priority,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",0.0,47.0,7.0,7,False,2011,3,0.14893617021276595
AZ-2011-2169445,2011-03-21,Aaron Bootman,Italy,Sicily,Marsala,South,Consumer,Priority,Office Supplies,Supplies,"Elite Box Cutter, High Speed",0.0,105.0,42.0,3,True,2011,3,0.4
AZ-2011-2169445,2011-03-21,Aaron Bootman,Italy,Sicily,Marsala,South,Consumer,Priority,Technology,Phones,"Apple Office Telephone, Cordless",0.4,82.0,14.0,2,False,2011,3,0.17073170731707318
BN-2011-7253620,2011-03-21,Kayla Ronald,Netherlands,Drenthe,Emmen,Central,Corporate,Economy,Technology,Machines,"StarTech Inkjet, White",0.5,747.0,-90.0,5,False,2011,3,-0.12048192771084337
AZ-2011-6314494,2011-03-22,Mary Wilson,Germany,Bavaria,Augsburg,Central,Consumer,Economy Plus,Office Supplies,Binders,"Acco Binder Covers, Economy",0.0,40.0,16.0,3,True,2011,3,0.4
AZ-2011-6314494,2011-03-22,Mary Wilson,Germany,Bavaria,Augsburg,Central,Consumer,Economy Plus,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",0.0,90.0,27.0,2,True,2011,3,0.3
AZ-2011-3556179,2011-03-23,Paige Horsfall,Germany,Mecklenburg-Vorpommern,Stralsund,Central,Home Office,Economy,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",0.0,770.0,85.0,7,False,2011,3,0.11038961038961038
AZ-2011-3556179,2011-03-23,Paige Horsfall,Germany,Mecklenburg-Vorpommern,Stralsund,Central,Home Office,Economy,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",0.0,193.0,8.0,4,False,2011,3,0.04145077720207254
AZ-2011-8308381,2011-03-24,Lily Tyler,France,Languedoc-Roussillon-Midi-Pyrénées,Carcassonne,Central,Home Office,Priority,Office Supplies,Binders,"Avery Binding Machine, Durable",0.0,453.0,27.0,9,False,2011,3,0.059602649006622516
AZ-2011-8308381,2011-03-24,Lily Tyler,France,Languedoc-Roussillon-Midi-Pyrénées,Carcassonne,Central,Home Office,Priority,Office Supplies,Binders,"Ibico 3-Hole Punch, Economy",0.0,152.0,76.0,5,True,2011,3,0.5
AZ-2011-8308381,2011-03-24,Lily Tyler,France,Languedoc-Roussillon-Midi-Pyrénées,Carcassonne,Central,Home Office,Priority,Office Supplies,Storage,"Eldon File Cart, Single Width",0.1,230.0,20.0,2,True,2011,3,0.08695652173913043
AZ-2011-8308381,2011-03-24,Lily Tyler,France,Languedoc-Roussillon-Midi-Pyrénées,Carcassonne,Central,Home Office,Priority,Technology,Phones,"Motorola Signal Booster, Full Size",0.2,246.0,3.0,2,True,2011,3,0.012195121951219513
AZ-2011-5004051,2011-03-25,Charlie Wells,United Kingdom,England,Sheffield,North,Home Office,Economy Plus,Office Supplies,Art,"Stanley Highlighters, Blue",0.5,15.0,-9.0,2,True,2011,3,-0.6
AZ-2011-5004051,2011-03-25,Charlie Wells,United Kingdom,England,Sheffield,North,Home Office,Economy Plus,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",0.5,7.0,-4.0,1,True,2011,3,-0.5714285714285714
AZ-2011-9505872,2011-03-25,Edward Zwar,Germany,Bavaria,Munich,Central,Consumer,Economy Plus,Office Supplies,Fasteners,"OIC Clamps, Metal",0.0,99.0,45.0,5,False,2011,3,0.45454545454545453
AZ-2011-8738856,2011-03-25,Anthony Stewart,United Kingdom,England,Wigan,North,Home Office,Priority,Office Supplies,Art,"Stanley Canvas, Easy-Erase",0.0,149.0,36.0,3,False,2011,3,0.24161073825503357
BN-2011-8211228,2011-03-25,Sharon Kerley,Netherlands,North Brabant,Helmond,Central,Consumer,Economy Plus,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0.5,17.0,-12.0,3,True,2011,3,-0.7058823529411765
BN-2011-8211228,2011-03-25,Sharon Kerley,Netherlands,North Brabant,Helmond,Central,Consumer,Economy Plus,Technology,Phones,"Nokia Audio Dock, Full Size",0.5,84.0,-55.0,1,True,2011,3,-0.6547619047619048
AZ-2011-5185285,2011-03-26,Samuel Thomas,France,Languedoc-Roussillon-Midi-Pyrénées,Castres,Central,Consumer,Priority,Office Supplies,Storage,"Tenex Lockers, Blue",0.1,551.0,98.0,3,False,2011,3,0.17785843920145192
BN-2011-9474783,2011-03-26,Benjamin Humphries,Switzerland,Zürich,Zurich,Central,Consumer,Economy,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",0.0,92.0,26.0,3,True,2011,3,0.2826086956521739
AZ-2011-4565223,2011-03-28,Morgan Anderson,Italy,Umbria,Foligno,South,Corporate,Economy,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",0.0,93.0,45.0,5,False,2011,3,0.4838709677419355
BN-2011-6425274,2011-03-28,Luca Graham,Germany,Saxony,Dresden,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",0.5,22.0,-21.0,3,False,2011,3,-0.9545454545454546
BN-2011-6425274,2011-03-28,Luca Graham,Germany,Saxony,Dresden,Central,Consumer,Economy,Office Supplies,Storage,"Rogers Box, Industrial",0.6,39.0,-59.0,4,True,2011,3,-1.5128205128205128
AZ-2011-8743509,2011-03-29,Chelsea Bannister,Germany,North Rhine-Westphalia,Hamm,Central,Consumer,Priority,Furniture,Furnishings,"Tenex Door Stop, Erganomic",0.0,170.0,27.0,4,True,2011,3,0.1588235294117647
AZ-2011-8743509,2011-03-29,Chelsea Bannister,Germany,North Rhine-Westphalia,Hamm,Central,Consumer,Priority,Office Supplies,Supplies,"Kleencut Scissors, Serrated",0.0,38.0,3.0,2,False,2011,3,0.07894736842105263
AZ-2011-8743509,2011-03-29,Chelsea Bannister,Germany,North Rhine-Westphalia,Hamm,Central,Consumer,Priority,Technology,Phones,"Samsung Smart Phone, Cordless",0.0,639.0,45.0,1,False,2011,3,0.07042253521126761
BN-2011-2502895,2011-03-29,Juanita Smalls,Germany,Lower Saxony,Hanover,Central,Home Office,Economy,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",0.5,8.0,-6.0,2,True,2011,3,-0.75
AZ-2011-8369879,2011-03-30,Alexis Code,Germany,North Rhine-Westphalia,Troisdorf,Central,Corporate,Economy,Furniture,Chairs,"Novimex Swivel Stool, Black",0.1,729.0,-57.0,5,False,2011,3,-0.07818930041152264
AZ-2011-8369879,2011-03-30,Alexis Code,Germany,North Rhine-Westphalia,Troisdorf,Central,Corporate,Economy,Office Supplies,Storage,"Smead Box, Industrial",0.1,51.0,-1.0,5,False,2011,3,-0.0196078431372549
AZ-2011-8369879,2011-03-30,Alexis Code,Germany,North Rhine-Westphalia,Troisdorf,Central,Corporate,Economy,Technology,Copiers,"Canon Personal Copier, Digital",0.0,285.0,14.0,2,False,2011,3,0.04912280701754386
AZ-2011-8369879,2011-03-30,Alexis Code,Germany,North Rhine-Westphalia,Troisdorf,Central,Corporate,Economy,Technology,Phones,"Motorola Speaker Phone, VoIP",0.0,390.0,16.0,3,False,2011,3,0.041025641025641026
AZ-2011-5463300,2011-03-31,Toby Conway,Switzerland,Geneva,Geneva,Central,Consumer,Economy,Furniture,Furnishings,"Eldon Clock, Erganomic",0.0,110.0,37.0,2,True,2011,3,0.33636363636363636
AZ-2011-5463300,2011-03-31,Toby Conway,Switzerland,Geneva,Geneva,Central,Consumer,Economy,Office Supplies,Art,"Stanley Pens, Easy-Erase",0.0,21.0,9.0,2,False,2011,3,0.42857142857142855
AZ-2011-8060803,2011-03-31,Adam Bentley,United Kingdom,England,Newcastle upon Tyne,North,Consumer,Economy,Office Supplies,Art,"Sanford Pens, Easy-Erase",0.0,34.0,8.0,3,False,2011,3,0.23529411764705882
AZ-2011-8060803,2011-03-31,Adam Bentley,United Kingdom,England,Newcastle upon Tyne,North,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Blue",0.0,423.0,30.0,2,True,2011,3,0.07092198581560284
BN-2011-2967562,2011-03-31,Angus De Groot,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Furniture,Furnishings,"Advantus Photo Frame, Durable",0.6,40.0,-44.0,2,True,2011,3,-1.1
AZ-2011-8060550,2011-04-01,Harry Nelson,Italy,Veneto,Treviso,South,Consumer,Priority,Office Supplies,Art,"Stanley Canvas, Water Color",0.0,158.0,69.0,3,False,2011,4,0.43670886075949367
AZ-2011-8060550,2011-04-01,Harry Nelson,Italy,Veneto,Treviso,South,Consumer,Priority,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",0.0,296.0,32.0,6,True,2011,4,0.10810810810810811
AZ-2011-8060550,2011-04-01,Harry Nelson,Italy,Veneto,Treviso,South,Consumer,Priority,Technology,Accessories,"SanDisk Flash Drive, Programmable",0.0,123.0,50.0,3,True,2011,4,0.4065040650406504
BN-2011-6893107,2011-04-01,Kayla Tearle,Italy,Lazio,Rome,South,Corporate,Priority,Technology,Phones,"Apple Signal Booster, Full Size",0.4,497.0,-290.0,6,False,2011,4,-0.5835010060362174
AZ-2011-7089649,2011-04-04,Daryl Claypool,France,Normandy,Le Havre,Central,Corporate,Economy,Office Supplies,Fasteners,"OIC Rubber Bands, Metal",0.0,86.0,33.0,5,False,2011,4,0.38372093023255816
AZ-2011-9409671,2011-04-04,Aaron Bootman,United Kingdom,Scotland,Edinburgh,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",0.0,51.0,14.0,2,False,2011,4,0.27450980392156865
AZ-2011-9409671,2011-04-04,Aaron Bootman,United Kingdom,Scotland,Edinburgh,North,Consumer,Economy,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",0.0,32.0,16.0,3,False,2011,4,0.5
AZ-2011-7659767,2011-04-04,Alexandra Macdonald,France,Auvergne-Rhône-Alpes,Saint-Priest,Central,Corporate,Priority,Furniture,Chairs,"Office Star Rocking Chair, Red",0.1,507.0,175.0,4,False,2011,4,0.34516765285996054
